# Rayleigh AN RR
# 13628 measurements
# Periods:                   2.0  2.5  3.0  4.0  5.0  6.5  8.0  10.0  12.5  15.0  20.0  25.0  30.0  40.0  50.0  65.0  80.0 
# lat1   lon1   lat2   lon2 ttime ttime ttime ... 
45.826 15.457 45.546 14.014   nan   nan  40.4  40.4  39.4  39.3  39.1  38.3  37.3  35.6  33.0  31.2   nan   nan   nan   nan   nan
47.442  9.456 45.013 16.907   nan   nan   nan   nan   nan 213.4 209.0 206.4 202.8 197.3 186.4 179.0 173.3 163.8 157.3 151.4 148.5
46.228 13.737 46.744 13.085  27.9  26.8  25.9  24.5  23.8  23.3  23.0  22.8  22.4  21.8   nan   nan   nan   nan   nan   nan   nan
47.700 16.296 47.051 12.129   nan   nan   nan   nan 106.7 105.7 104.9 104.5 103.8 101.5  95.6  89.0  84.8  81.2  77.6  75.0   nan
47.221 11.209 46.745 13.637   nan   nan   nan  61.9  61.8  61.8  61.4  61.2  61.1  60.6  58.6  55.9  53.5   nan   nan   nan   nan
46.620 10.264 45.528 14.381   nan   nan   nan   nan 116.1 113.8 111.8 110.1 107.7 104.6 100.0  95.9  93.3  90.1  88.0  86.1   nan
47.336 11.576 47.541 13.931   nan   nan   nan  60.3  59.6  58.9  58.1  56.6  55.4  54.5  50.9  47.8  45.8   nan   nan   nan   nan
44.528 15.764 47.070 10.264   nan   nan   nan   nan   nan 170.2 168.3 165.7 163.8 160.7 152.1 145.0 140.5 135.8 130.9 126.7 124.2
45.013 16.907 46.576 11.163   nan   nan   nan   nan 164.2 160.9 158.3 155.4 152.1 148.4 139.3 131.9 126.5 120.1 117.7 115.6 114.7
47.021 10.729 45.013 16.907   nan   nan   nan   nan   nan 174.7 172.9 171.0 167.6 163.7 154.8 147.9 142.7 134.5 131.6 128.1 124.7
47.680 10.107 47.160 12.642   nan   nan   nan  71.3  70.2  68.5  67.4  65.7  64.1  62.7  58.0  55.6  53.2   nan   nan   nan   nan
46.032 13.888 47.205 14.107   nan   nan  44.2  42.7  41.8  41.2  41.4  41.3  40.8  40.1  38.8  37.5   nan   nan   nan   nan   nan
46.470 16.776 47.278 13.311   nan   nan   nan   nan  95.3  92.7  91.3  90.3  89.1  87.2  82.4  77.1  73.1  70.7  67.9   nan   nan
47.221 11.209 46.434 15.025   nan   nan   nan  97.7  96.6  95.6  94.9  94.2  93.6  92.1  89.7  86.0  82.5  78.1   nan   nan   nan
47.336 11.576 46.414 13.001   nan  51.5  50.6  49.5  48.6  47.6  47.8  47.8  47.7  47.4  45.8  44.4  43.3   nan   nan   nan   nan
47.049  9.381 45.826 15.457   nan   nan   nan   nan 160.8 159.3 157.7 155.3 152.4 150.2 145.0 138.6 131.9 125.6 121.9   nan   nan
46.605 12.525 46.251 10.395   nan   nan  59.5  56.8  55.2  53.9  53.5  53.3  53.0  51.9  48.6  46.0  44.4   nan   nan   nan   nan
45.922  9.042 45.647 11.072   nan   nan   nan  54.5  53.4  52.5  51.6  50.2  49.2  47.9  45.7  44.5  43.7   nan   nan   nan   nan
44.749 17.184 46.625 10.830   nan   nan   nan   nan   nan 179.3 177.3 174.6 171.2 166.5 158.1 151.2 144.8 138.2 132.6 129.5 127.7
47.336 11.576 45.013 16.907   nan   nan   nan   nan 164.3 160.3 158.8 157.6 154.5 151.3 142.8 136.0 130.5 125.5   nan   nan   nan
46.483  9.450 46.630 13.753   nan   nan   nan   nan   nan 107.2 105.3 104.4 103.9 102.6  98.6  94.5  90.4  85.3  83.9  83.7   nan
47.680 10.107 46.527 12.175   nan   nan   nan  72.7  70.8  69.0  67.6  66.4  65.4  64.1  60.0  58.0  56.0   nan   nan   nan   nan
47.221 11.209 46.964 12.975   nan  46.5  45.9  44.6  44.6  44.7  44.5  44.3  43.8  42.9  41.1  39.5   nan   nan   nan   nan   nan
46.150 15.470 46.933 14.552   nan   nan  37.6  36.0  35.5  35.3  35.2  34.5  34.0  33.1  31.8  31.1   nan   nan   nan   nan   nan
46.081 14.261 47.051 12.129   nan   nan   nan  63.0  62.0  61.3  61.0  60.8  60.4  59.5  57.0  54.5  52.4  49.5   nan   nan   nan
47.911 11.221 47.700 16.296   nan   nan   nan   nan   nan   nan 132.1 126.9 121.5 117.3 109.9 103.9 100.0  96.7  95.3  92.7   nan
44.749 17.184 45.881 11.805   nan   nan   nan 148.8 150.4 147.9 145.6 143.3 139.6 136.3 127.5 121.0 117.7 114.5 113.3   nan   nan
46.294 14.443 47.684 11.003   nan   nan   nan 102.8 100.4  98.2  96.7  95.8  95.1  93.8  89.6  85.2  81.7   nan   nan   nan   nan
45.013 16.907 46.574 11.647   nan   nan   nan   nan   nan 149.2 146.7 144.3 141.0 136.9 128.3 123.3 118.6 111.6 107.6 104.2   nan
